State Code,District Code,India / State / Union Territory / District,Name,Year,Age Group,Gender,Ethnic Group,Total / Rural / Urban,Value
7,709,District,South East Delhi,2021,60+,Male,Buddhist,Urban,8617
7,709,District,South East Delhi,2021,60+,Male,Jain,Urban,20970
7,709,District,South East Delhi,2021,60+,Male,Parsi,Urban,3187
7,709,District,South East Delhi,2021,60+,Female,Hindu,Urban,15062
7,709,District,South East Delhi,2021,60+,Female,Muslim,Urban,14666
7,709,District,South East Delhi,2021,60+,Female,Christian,Urban,14816
7,709,District,South East Delhi,2021,60+,Female,Sikh,Urban,2301
7,709,District,South East Delhi,2021,60+,Female,Buddhist,Urban,4417
7,709,District,South East Delhi,2021,60+,Female,Jain,Urban,5269
7,709,District,South East Delhi,2021,60+,Female,Parsi,Urban,10306
7,709,District,South East Delhi,2021,60+,Other,Hindu,Urban,11705
7,709,District,South East Delhi,2021,60+,Other,Muslim,Urban,11557
7,709,District,South East Delhi,2021,60+,Other,Christian,Urban,6568
7,709,District,South East Delhi,2021,60+,Other,Sikh,Urban,11897
7,709,District,South East Delhi,2021,60+,Other,Buddhist,Urban,11322
7,709,District,South East Delhi,2021,60+,Other,Jain,Urban,4087
7,709,District,South East Delhi,2021,60+,Other,Parsi,Urban,19372
7,709,District,South East Delhi,2021,0-14,Male,Hindu,Total,7386
7,709,District,South East Delhi,2021,0-14,Male,Muslim,Total,47534
7,709,District,South East Delhi,2021,0-14,Male,Christian,Total,44285
7,709,District,South East Delhi,2021,0-14,Male,Sikh,Total,5893
7,709,District,South East Delhi,2021,0-14,Male,Buddhist,Total,53490
7,709,District,South East Delhi,2021,0-14,Male,Jain,Total,33830
7,709,District,South East Delhi,2021,0-14,Male,Parsi,Total,6242
7,709,District,South East Delhi,2021,0-14,Female,Hindu,Total,55309
7,709,District,South East Delhi,2021,0-14,Female,Muslim,Total,15923
7,709,District,South East Delhi,2021,0-14,Female,Christian,Total,9986
7,709,District,South East Delhi,2021,0-14,Female,Sikh,Total,22979
7,709,District,South East Delhi,2021,0-14,Female,Buddhist,Total,8584
7,709,District,South East Delhi,2021,0-14,Female,Jain,Total,16338
7,709,District,South East Delhi,2021,0-14,Female,Parsi,Total,24905
7,709,District,South East Delhi,2021,0-14,Other,Hindu,Total,8575
7,709,District,South East Delhi,2021,0-14,Other,Muslim,Total,7545
7,709,District,South East Delhi,2021,0-14,Other,Christian,Total,120240
7,709,District,South East Delhi,2021,0-14,Other,Sikh,Total,22351
7,709,District,South East Delhi,2021,0-14,Other,Buddhist,Total,16339
7,709,District,South East Delhi,2021,0-14,Other,Jain,Total,18444
7,709,District,South East Delhi,2021,0-14,Other,Parsi,Total,31207
7,709,District,South East Delhi,2021,15-24,Male,Hindu,Total,36631
7,709,District,South East Delhi,2021,15-24,Male,Muslim,Total,51088
7,709,District,South East Delhi,2021,15-24,Male,Christian,Total,65096
7,709,District,South East Delhi,2021,15-24,Male,Sikh,Total,18403
7,709,District,South East Delhi,2021,15-24,Male,Buddhist,Total,10058
7,709,District,South East Delhi,2021,15-24,Male,Jain,Total,27193
7,709,District,South East Delhi,2021,15-24,Male,Parsi,Total,38058
7,709,District,South East Delhi,2021,15-24,Female,Hindu,Total,22469
7,709,District,South East Delhi,2021,15-24,Female,Muslim,Total,43540
7,709,District,South East Delhi,2021,15-24,Female,Christian,Total,33906
7,709,District,South East Delhi,2021,15-24,Female,Sikh,Total,19541
7,709,District,South East Delhi,2021,15-24,Female,Buddhist,Total,11450
7,709,District,South East Delhi,2021,15-24,Female,Jain,Total,76032
7,709,District,South East Delhi,2021,15-24,Female,Parsi,Total,15006
7,709,District,South East Delhi,2021,15-24,Other,Hindu,Total,13167
7,709,District,South East Delhi,2021,15-24,Other,Muslim,Total,6712
7,709,District,South East Delhi,2021,15-24,Other,Christian,Total,2085
7,709,District,South East Delhi,2021,15-24,Other,Sikh,Total,16674
7,709,District,South East Delhi,2021,15-24,Other,Buddhist,Total,50594
7,709,District,South East Delhi,2021,15-24,Other,Jain,Total,15462
7,709,District,South East Delhi,2021,15-24,Other,Parsi,Total,8542
7,709,District,South East Delhi,2021,25-44,Male,Hindu,Total,5568
7,709,District,South East Delhi,2021,25-44,Male,Muslim,Total,76482
7,709,District,South East Delhi,2021,25-44,Male,Christian,Total,9048
7,709,District,South East Delhi,2021,25-44,Male,Sikh,Total,12068
7,709,District,South East Delhi,2021,25-44,Male,Buddhist,Total,6314
7,709,District,South East Delhi,2021,25-44,Male,Jain,Total,11600
7,709,District,South East Delhi,2021,25-44,Male,Parsi,Total,19145
7,709,District,South East Delhi,2021,25-44,Female,Hindu,Total,16436
7,709,District,South East Delhi,2021,25-44,Female,Muslim,Total,15464
7,709,District,South East Delhi,2021,25-44,Female,Christian,Total,3683
7,709,District,South East Delhi,2021,25-44,Female,Sikh,Total,28067
7,709,District,South East Delhi,2021,25-44,Female,Buddhist,Total,13596
7,709,District,South East Delhi,2021,25-44,Female,Jain,Total,24340
7,709,District,South East Delhi,2021,25-44,Female,Parsi,Total,51399
7,709,District,South East Delhi,2021,25-44,Other,Hindu,Total,3183
7,709,District,South East Delhi,2021,25-44,Other,Muslim,Total,8754
7,709,District,South East Delhi,2021,25-44,Other,Christian,Total,24114
7,709,District,South East Delhi,2021,25-44,Other,Sikh,Total,14502
7,709,District,South East Delhi,2021,25-44,Other,Buddhist,Total,8502
7,709,District,South East Delhi,2021,25-44,Other,Jain,Total,16520
7,709,District,South East Delhi,2021,25-44,Other,Parsi,Total,14124
7,709,District,South East Delhi,2021,45-59,Male,Hindu,Total,24450
7,709,District,South East Delhi,2021,45-59,Male,Muslim,Total,19981
7,709,District,South East Delhi,2021,45-59,Male,Christian,Total,35157
7,709,District,South East Delhi,2021,45-59,Male,Sikh,Total,8588
7,709,District,South East Delhi,2021,45-59,Male,Buddhist,Total,21455
7,709,District,South East Delhi,2021,45-59,Male,Jain,Total,1344
7,709,District,South East Delhi,2021,45-59,Male,Parsi,Total,18171
7,709,District,South East Delhi,2021,45-59,Female,Hindu,Total,23444
7,709,District,South East Delhi,2021,45-59,Female,Muslim,Total,39663
7,709,District,South East Delhi,2021,45-59,Female,Christian,Total,60591
7,709,District,South East Delhi,2021,45-59,Female,Sikh,Total,18591
7,709,District,South East Delhi,2021,45-59,Female,Buddhist,Total,62771
7,709,District,South East Delhi,2021,45-59,Female,Jain,Total,27695
7,709,District,South East Delhi,2021,45-59,Female,Parsi,Total,15535
7,709,District,South East Delhi,2021,45-59,Other,Hindu,Total,12920
7,709,District,South East Delhi,2021,45-59,Other,Muslim,Total,26772
7,709,District,South East Delhi,2021,45-59,Other,Christian,Total,21768
7,709,District,South East Delhi,2021,45-59,Other,Sikh,Total,18738
7,709,District,South East Delhi,2021,45-59,Other,Buddhist,Total,19926
7,709,District,South East Delhi,2021,45-59,Other,Jain,Total,19054
7,709,District,South East Delhi,2021,45-59,Other,Parsi,Total,13692
7,709,District,South East Delhi,2021,60+,Male,Hindu,Total,15657
7,709,District,South East Delhi,2021,60+,Male,Muslim,Total,13060
7,709,District,South East Delhi,2021,60+,Male,Christian,Total,10699
7,709,District,South East Delhi,2021,60+,Male,Sikh,Total,38105
7,709,District,South East Delhi,2021,60+,Male,Buddhist,Total,24078
7,709,District,South East Delhi,2021,60+,Male,Jain,Total,51610
7,709,District,South East Delhi,2021,60+,Male,Parsi,Total,3651
7,709,District,South East Delhi,2021,60+,Female,Hindu,Total,18157
7,709,District,South East Delhi,2021,60+,Female,Muslim,Total,14772
7,709,District,South East Delhi,2021,60+,Female,Christian,Total,24140
7,709,District,South East Delhi,2021,60+,Female,Sikh,Total,9703
7,709,District,South East Delhi,2021,60+,Female,Buddhist,Total,11259
7,709,District,South East Delhi,2021,60+,Female,Jain,Total,18208
7,709,District,South East Delhi,2021,60+,Female,Parsi,Total,13013
7,709,District,South East Delhi,2021,60+,Other,Hindu,Total,21416
7,709,District,South East Delhi,2021,60+,Other,Muslim,Total,15419
7,709,District,South East Delhi,2021,60+,Other,Christian,Total,9398
7,709,District,South East Delhi,2021,60+,Other,Sikh,Total,27721
7,709,District,South East Delhi,2021,60+,Other,Buddhist,Total,21333
7,709,District,South East Delhi,2021,60+,Other,Jain,Total,21553
7,709,District,South East Delhi,2021,60+,Other,Parsi,Total,24171
7,710,District,South West Delhi,2021,0-14,Male,Hindu,Rural,9950
7,710,District,South West Delhi,2021,0-14,Male,Muslim,Rural,17566
7,710,District,South West Delhi,2021,0-14,Male,Christian,Rural,9781
7,710,District,South West Delhi,2021,0-14,Male,Sikh,Rural,1676
7,710,District,South West Delhi,2021,0-14,Male,Buddhist,Rural,2003
7,710,District,South West Delhi,2021,0-14,Male,Jain,Rural,3235
7,710,District,South West Delhi,2021,0-14,Male,Parsi,Rural,13485
7,710,District,South West Delhi,2021,0-14,Female,Hindu,Rural,4859
7,710,District,South West Delhi,2021,0-14,Female,Muslim,Rural,35673
7,710,District,South West Delhi,2021,0-14,Female,Christian,Rural,21914
7,710,District,South West Delhi,2021,0-14,Female,Sikh,Rural,5356
7,710,District,South West Delhi,2021,0-14,Female,Buddhist,Rural,1303
7,710,District,South West Delhi,2021,0-14,Female,Jain,Rural,16787
7,710,District,South West Delhi,2021,0-14,Female,Parsi,Rural,11183
7,710,District,South West Delhi,2021,0-14,Other,Hindu,Rural,1266
7,710,District,South West Delhi,2021,0-14,Other,Muslim,Rural,9411
7,710,District,South West Delhi,2021,0-14,Other,Christian,Rural,2002
7,710,District,South West Delhi,2021,0-14,Other,Sikh,Rural,13732
7,710,District,South West Delhi,2021,0-14,Other,Buddhist,Rural,479
7,710,District,South West Delhi,2021,0-14,Other,Jain,Rural,3781
7,710,District,South West Delhi,2021,0-14,Other,Parsi,Rural,342
7,710,District,South West Delhi,2021,15-24,Male,Hindu,Rural,16100
7,710,District,South West Delhi,2021,15-24,Male,Muslim,Rural,4909
7,710,District,South West Delhi,2021,15-24,Male,Christian,Rural,2372
7,710,District,South West Delhi,2021,15-24,Male,Sikh,Rural,10378
7,710,District,South West Delhi,2021,15-24,Male,Buddhist,Rural,59564
7,710,District,South West Delhi,2021,15-24,Male,Jain,Rural,11137
7,710,District,South West Delhi,2021,15-24,Male,Parsi,Rural,12193
7,710,District,South West Delhi,2021,15-24,Female,Hindu,Rural,4399
7,710,District,South West Delhi,2021,15-24,Female,Muslim,Rural,76
7,710,District,South West Delhi,2021,15-24,Female,Christian,Rural,29436
7,710,District,South West Delhi,2021,15-24,Female,Sikh,Rural,41427
7,710,District,South West Delhi,2021,15-24,Female,Buddhist,Rural,7931
7,710,District,South West Delhi,2021,15-24,Female,Jain,Rural,11551
7,710,District,South West Delhi,2021,15-24,Female,Parsi,Rural,16978
7,710,District,South West Delhi,2021,15-24,Other,Hindu,Rural,6395
7,710,District,South West Delhi,2021,15-24,Other,Muslim,Rural,66497
7,710,District,South West Delhi,2021,15-24,Other,Christian,Rural,213
7,710,District,South West Delhi,2021,15-24,Other,Sikh,Rural,104
7,710,District,South West Delhi,2021,15-24,Other,Buddhist,Rural,24682
7,710,District,South West Delhi,2021,15-24,Other,Jain,Rural,5422
7,710,District,South West Delhi,2021,15-24,Other,Parsi,Rural,20454
7,710,District,South West Delhi,2021,25-44,Male,Hindu,Rural,1174
7,710,District,South West Delhi,2021,25-44,Male,Muslim,Rural,2862
7,710,District,South West Delhi,2021,25-44,Male,Christian,Rural,6084
7,710,District,South West Delhi,2021,25-44,Male,Sikh,Rural,6477
7,710,District,South West Delhi,2021,25-44,Male,Buddhist,Rural,9351
7,710,District,South West Delhi,2021,25-44,Male,Jain,Rural,8815
7,710,District,South West Delhi,2021,25-44,Male,Parsi,Rural,1441
7,710,District,South West Delhi,2021,25-44,Female,Hindu,Rural,3492
7,710,District,South West Delhi,2021,25-44,Female,Muslim,Rural,42549
7,710,District,South West Delhi,2021,25-44,Female,Christian,Rural,55713
7,710,District,South West Delhi,2021,25-44,Female,Sikh,Rural,6429
7,710,District,South West Delhi,2021,25-44,Female,Buddhist,Rural,9846
7,710,District,South West Delhi,2021,25-44,Female,Jain,Rural,4293
7,710,District,South West Delhi,2021,25-44,Female,Parsi,Rural,44732
7,710,District,South West Delhi,2021,25-44,Other,Hindu,Rural,1500
7,710,District,South West Delhi,2021,25-44,Other,Muslim,Rural,4679
7,710,District,South West Delhi,2021,25-44,Other,Christian,Rural,161
7,710,District,South West Delhi,2021,25-44,Other,Sikh,Rural,8118
7,710,District,South West Delhi,2021,25-44,Other,Buddhist,Rural,10332
7,710,District,South West Delhi,2021,25-44,Other,Jain,Rural,6898
7,710,District,South West Delhi,2021,25-44,Other,Parsi,Rural,8651
7,710,District,South West Delhi,2021,45-59,Male,Hindu,Rural,14384
7,710,District,South West Delhi,2021,45-59,Male,Muslim,Rural,30493
7,710,District,South West Delhi,2021,45-59,Male,Christian,Rural,9597
7,710,District,South West Delhi,2021,45-59,Male,Sikh,Rural,15628
7,710,District,South West Delhi,2021,45-59,Male,Buddhist,Rural,13210
7,710,District,South West Delhi,2021,45-59,Male,Jain,Rural,18173
7,710,District,South West Delhi,2021,45-59,Male,Parsi,Rural,16261
7,710,District,South West Delhi,2021,45-59,Female,Hindu,Rural,153
7,710,District,South West Delhi,2021,45-59,Female,Muslim,Rural,19982
7,710,District,South West Delhi,2021,45-59,Female,Christian,Rural,2914
7,710,District,South West Delhi,2021,45-59,Female,Sikh,Rural,14951
7,710,District,South West Delhi,2021,45-59,Female,Buddhist,Rural,7045
7,710,District,South West Delhi,2021,45-59,Female,Jain,Rural,11144
7,710,District,South West Delhi,2021,45-59,Female,Parsi,Rural,988
7,710,District,South West Delhi,2021,45-59,Other,Hindu,Rural,29038
7,710,District,South West Delhi,2021,45-59,Other,Muslim,Rural,50192
7,710,District,South West Delhi,2021,45-59,Other,Christian,Rural,2988
7,710,District,South West Delhi,2021,45-59,Other,Sikh,Rural,10155
7,710,District,South West Delhi,2021,45-59,Other,Buddhist,Rural,12069
7,710,District,South West Delhi,2021,45-59,Other,Jain,Rural,11375
7,710,District,South West Delhi,2021,45-59,Other,Parsi,Rural,6776
7,710,District,South West Delhi,2021,60+,Male,Hindu,Rural,1816
7,710,District,South West Delhi,2021,60+,Male,Muslim,Rural,3795
7,710,District,South West Delhi,2021,60+,Male,Christian,Rural,28592
7,710,District,South West Delhi,2021,60+,Male,Sikh,Rural,25683
7,710,District,South West Delhi,2021,60+,Male,Buddhist,Rural,416
7,710,District,South West Delhi,2021,60+,Male,Jain,Rural,2831
7,710,District,South West Delhi,2021,60+,Male,Parsi,Rural,4978
7,710,District,South West Delhi,2021,60+,Female,Hindu,Rural,1641
7,710,District,South West Delhi,2021,60+,Female,Muslim,Rural,2078
7,710,District,South West Delhi,2021,60+,Female,Christian,Rural,4666
7,710,District,South West Delhi,2021,60+,Female,Sikh,Rural,5302
7,710,District,South West Delhi,2021,60+,Female,Buddhist,Rural,20482
7,710,District,South West Delhi,2021,60+,Female,Jain,Rural,26392
7,710,District,South West Delhi,2021,60+,Female,Parsi,Rural,24025
7,710,District,South West Delhi,2021,60+,Other,Hindu,Rural,316
7,710,District,South West Delhi,2021,60+,Other,Muslim,Rural,3222
7,710,District,South West Delhi,2021,60+,Other,Christian,Rural,30334
7,710,District,South West Delhi,2021,60+,Other,Sikh,Rural,2877
7,710,District,South West Delhi,2021,60+,Other,Buddhist,Rural,25677
7,710,District,South West Delhi,2021,60+,Other,Jain,Rural,7679
7,710,District,South West Delhi,2021,60+,Other,Parsi,Rural,10099
7,710,District,South West Delhi,2021,0-14,Male,Hindu,Urban,4868
7,710,District,South West Delhi,2021,0-14,Male,Muslim,Urban,1462
7,710,District,South West Delhi,2021,0-14,Male,Christian,Urban,8500
7,710,District,South West Delhi,2021,0-14,Male,Sikh,Urban,2139
7,710,District,South West Delhi,2021,0-14,Male,Buddhist,Urban,4905
7,710,District,South West Delhi,2021,0-14,Male,Jain,Urban,628
7,710,District,South West Delhi,2021,0-14,Male,Parsi,Urban,884
7,710,District,South West Delhi,2021,0-14,Female,Hindu,Urban,12386
7,710,District,South West Delhi,2021,0-14,Female,Muslim,Urban,6540
7,710,District,South West Delhi,2021,0-14,Female,Christian,Urban,3081
7,710,District,South West Delhi,2021,0-14,Female,Sikh,Urban,12133
7,710,District,South West Delhi,2021,0-14,Female,Buddhist,Urban,2287
7,710,District,South West Delhi,2021,0-14,Female,Jain,Urban,253
7,710,District,South West Delhi,2021,0-14,Female,Parsi,Urban,914
7,710,District,South West Delhi,2021,0-14,Other,Hindu,Urban,442
7,710,District,South West Delhi,2021,0-14,Other,Muslim,Urban,7650
7,710,District,South West Delhi,2021,0-14,Other,Christian,Urban,8878
7,710,District,South West Delhi,2021,0-14,Other,Sikh,Urban,216
7,710,District,South West Delhi,2021,0-14,Other,Buddhist,Urban,4163
7,710,District,South West Delhi,2021,0-14,Other,Jain,Urban,9411
7,710,District,South West Delhi,2021,0-14,Other,Parsi,Urban,22690
7,710,District,South West Delhi,2021,15-24,Male,Hindu,Urban,1469
7,710,District,South West Delhi,2021,15-24,Male,Muslim,Urban,1298
7,710,District,South West Delhi,2021,15-24,Male,Christian,Urban,2207
7,710,District,South West Delhi,2021,15-24,Male,Sikh,Urban,6113
7,710,District,South West Delhi,2021,15-24,Male,Buddhist,Urban,12666
7,710,District,South West Delhi,2021,15-24,Male,Jain,Urban,3261
7,710,District,South West Delhi,2021,15-24,Male,Parsi,Urban,3963
7,710,District,South West Delhi,2021,15-24,Female,Hindu,Urban,15212
7,710,District,South West Delhi,2021,15-24,Female,Muslim,Urban,4696
7,710,District,South West Delhi,2021,15-24,Female,Christian,Urban,2786
7,710,District,South West Delhi,2021,15-24,Female,Sikh,Urban,17406
7,710,District,South West Delhi,2021,15-24,Female,Buddhist,Urban,1548
7,710,District,South West Delhi,2021,15-24,Female,Jain,Urban,11102
7,710,District,South West Delhi,2021,15-24,Female,Parsi,Urban,6051
7,710,District,South West Delhi,2021,15-24,Other,Hindu,Urban,2916
7,710,District,South West Delhi,2021,15-24,Other,Muslim,Urban,13970
7,710,District,South West Delhi,2021,15-24,Other,Christian,Urban,876
7,710,District,South West Delhi,2021,15-24,Other,Sikh,Urban,2807
7,710,District,South West Delhi,2021,15-24,Other,Buddhist,Urban,575
7,710,District,South West Delhi,2021,15-24,Other,Jain,Urban,2868
7,710,District,South West Delhi,2021,15-24,Other,Parsi,Urban,9240
7,710,District,South West Delhi,2021,25-44,Male,Hindu,Urban,5670
7,710,District,South West Delhi,2021,25-44,Male,Muslim,Urban,8623
7,710,District,South West Delhi,2021,25-44,Male,Christian,Urban,361
7,710,District,South West Delhi,2021,25-44,Male,Sikh,Urban,2257
7,710,District,South West Delhi,2021,25-44,Male,Buddhist,Urban,3755
7,710,District,South West Delhi,2021,25-44,Male,Jain,Urban,15088
7,710,District,South West Delhi,2021,25-44,Male,Parsi,Urban,9098
7,710,District,South West Delhi,2021,25-44,Female,Hindu,Urban,3272
7,710,District,South West Delhi,2021,25-44,Female,Muslim,Urban,18358
7,710,District,South West Delhi,2021,25-44,Female,Christian,Urban,13781
7,710,District,South West Delhi,2021,25-44,Female,Sikh,Urban,10295
7,710,District,South West Delhi,2021,25-44,Female,Buddhist,Urban,7151
